fecha,tienda_id,ciudad,categoria,producto,unidades,precio_unitario,descuento,cliente_id,edad_cliente,metodo_pago
2025-05-12,1,Madrid,Electrónica,Altavoz Bluetooth,3,17.73,0.0,1273,31.0,Tarjeta
2025-02-01,3,Valencia,Alimentación,Aceite oliva 1L,2,4.23,0.2,1446,52.0,Tarjeta
2025-02-03,2,Barcelona,Hogar,Organizador cajones,1,5.33,0.15,1854,18.0,Tarjeta
2025-05-01,7,Málaga,Hogar,Sartén antiadherente,1,30.69,0.0,1235,,Bizum
2025-06-16,5,Bilbao,Alimentación,Chocolate 70%,3,3.1,0.0,3956,58.0,Tarjeta
2025-02-20,8,Murcia,Moda,Camiseta básica,3,6.82,0.0,2118,44.0,Tarjeta
2025-02-04,7,Málaga,Alimentación,Snack proteico,3,5.78,0.2,1407,56.0,PayPal
2025-04-02,3,Valencia,Moda,Sudadera capucha,4,18.16,0.0,2445,27.0,Tarjeta
2025-04-21,5,Bilbao,Hogar,Lámpara LED,3,31.65,0.0,1329,64.0,Tarjeta
2025-03-26,2,Barcelona,Moda,Sudadera capucha,1,32.65,0.0,2814,69.0,Tarjeta
2025-04-23,3,Valencia,Hogar,Organizador cajones,3,8.44,0.15,1767,49.0,PayPal
2025-06-23,1,Madrid,Alimentación,Chocolate 70%,2,8.04,0.0,3378,38.0,Tarjeta
2025-06-20,1,Madrid,Deporte,Esterilla yoga,5,9.14,0.1,3374,33.0,Efectivo
2025-04-06,1,Madrid,Moda,Gorra,2,29.65,0.1,3546,68.0,Tarjeta
2025-02-07,4,Sevilla,Moda,Camiseta básica,1,33.88,0.0,3503,30.0,Tarjeta
2025-06-21,1,Madrid,Alimentación,Chocolate 70%,4,12.99,0.0,1636,64.0,Bizum
2025-01-12,7,Málaga,Alimentación,Aceite oliva 1L,1,6.05,0.0,4224,58.0,Bizum
2025-06-26,2,Barcelona,Hogar,Vela aromática,5,24.17,0.0,1790,48.0,Bizum
2025-01-10,7,Málaga,Moda,Calcetines pack 3,4,17.85,0.0,1861,69.0,Efectivo
2025-04-13,6,Zaragoza,Hogar,Sartén antiadherente,2,20.91,0.0,1779,72.0,Tarjeta
2025-06-16,2,Barcelona,Deporte,Banda elástica,1,39.08,0.0,4011,34.0,Tarjeta
2025-01-07,4,Sevilla,Electrónica,Altavoz Bluetooth,1,20.77,0.1,2846,21.0,Tarjeta
2025-01-30,2,Barcelona,Electrónica,Power Bank,2,49.81,0.0,2685,63.0,Tarjeta
2025-04-26,1,Madrid,Electrónica,Cargador USB-C,3,42.55,0.0,4096,74.0,Tarjeta
2025-01-03,1,Madrid,Moda,Sudadera capucha,2,17.34,0.0,3457,37.0,Tarjeta
2025-02-01,4,Sevilla,Hogar,Vela aromática,1,10.32,0.0,2592,29.0,Efectivo
2025-02-02,3,Valencia,Moda,Gorra,1,15.42,0.0,1544,71.0,Tarjeta
2025-01-27,1,Madrid,Alimentación,Café molido 250g,1,3.07,0.0,3655,39.0,Bizum
2025-06-22,4,Sevilla,Deporte,Botella térmica,4,44.95,0.0,2759,52.0,Tarjeta
2025-06-06,1,Madrid,Moda,Calcetines pack 3,2,33.57,0.0,2399,46.0,Efectivo
2025-05-27,2,Barcelona,Moda,Calcetines pack 3,3,33.89,0.0,3986,72.0,Efectivo
2025-04-01,5,Bilbao,Moda,Camiseta básica,5,21.88,0.0,2149,69.0,Tarjeta
2025-02-24,5,Bilbao,Hogar,Vela aromática,4,29.72,0.0,2231,67.0,Bizum
2025-06-26,4,Sevilla,Electrónica,Cable HDMI,3,53.16,0.1,3257,54.0,Tarjeta
2025-04-19,3,Valencia,Moda,Gorra,2,31.38,0.15,4155,73.0,Bizum
2025-05-22,6,Zaragoza,Moda,Camiseta básica,3,8.62,0.0,1663,28.0,Bizum
2025-02-07,8,Murcia,Deporte,Botella térmica,4,19.61,0.0,3894,64.0,PayPal
2025-02-05,6,Zaragoza,Hogar,Vela aromática,4,26.8,0.0,1655,64.0,Tarjeta
2025-04-30,8,Murcia,Deporte,Cinturón lastrado,5,15.02,0.0,2003,59.0,Tarjeta
2025-02-12,6,Zaragoza,Hogar,Organizador cajones,5,28.31,0.0,3899,68.0,Bizum
2025-04-22,8,Murcia,Electrónica,Cargador USB-C,2,49.57,0.1,3849,19.0,Tarjeta
2025-04-19,8,Murcia,Moda,Mochila urbana,3,18.16,0.0,2833,70.0,PayPal
2025-03-25,8,Murcia,Alimentación,Té variado,4,7.9,0.0,2203,48.0,Tarjeta
2025-02-04,3,Valencia,Moda,Mochila urbana,2,17.97,0.0,3296,30.0,Bizum
2025-03-25,5,Bilbao,Electrónica,Altavoz Bluetooth,2,10.5,0.0,1453,66.0,Bizum
2025-06-07,7,Málaga,Moda,Gorra,4,17.8,0.0,2647,42.0,Tarjeta
2025-05-25,8,Murcia,Hogar,Vela aromática,1,25.9,0.0,2489,33.0,Bizum
2025-02-24,8,Murcia,Electrónica,Altavoz Bluetooth,2,9.35,0.0,2896,74.0,Efectivo
2025-05-01,1,Madrid,Moda,Mochila urbana,3,14.41,0.0,2352,,Tarjeta
2025-06-26,3,Valencia,Electrónica,Cargador USB-C,1,12.69,0.1,3326,23.0,Bizum
2025-03-02,1,Madrid,Alimentación,Aceite oliva 1L,3,7.28,0.0,1025,28.0,Bizum
2025-02-16,2,Barcelona,Moda,Mochila urbana,1,9.2,0.0,2724,61.0,Tarjeta
2025-02-09,3,Valencia,Deporte,Cinturón lastrado,4,24.87,0.1,4133,41.0,Efectivo
2025-05-19,3,Valencia,Deporte,Guantes running,5,37.42,0.0,4233,44.0,Tarjeta
2025-02-18,4,Sevilla,Moda,Gorra,5,7.61,0.2,1611,36.0,Tarjeta
2025-03-07,8,Murcia,Hogar,Juego de toallas,1,34.06,0.0,3898,70.0,Bizum
2025-02-02,6,Zaragoza,Moda,Gorra,4,6.22,0.0,4378,68.0,Tarjeta
2025-05-21,8,Murcia,Deporte,Botella térmica,4,8.97,0.15,2648,28.0,Bizum
2025-03-16,4,Sevilla,Hogar,Lámpara LED,3,22.18,0.2,2350,43.0,Tarjeta
2025-03-15,2,Barcelona,Hogar,Juego de toallas,5,19.5,0.0,4359,,Tarjeta
2025-05-24,2,Barcelona,Electrónica,Cable HDMI,2,33.2,0.15,1393,45.0,Tarjeta
2025-06-25,8,Murcia,Moda,Calcetines pack 3,5,13.43,0.0,1035,62.0,Tarjeta
2025-02-14,5,Bilbao,Electrónica,Cargador USB-C,4,28.74,0.0,2309,51.0,Tarjeta
2025-03-17,7,Málaga,Moda,Mochila urbana,2,31.47,0.0,1221,33.0,Tarjeta
2025-06-24,5,Bilbao,Deporte,Guantes running,5,10.21,0.0,4221,68.0,PayPal
2025-01-04,6,Zaragoza,Deporte,Banda elástica,3,24.94,0.0,3270,25.0,Bizum
2025-05-29,5,Bilbao,Hogar,Sartén antiadherente,1,22.67,0.0,2326,37.0,Tarjeta
2025-03-25,7,Málaga,Alimentación,Té variado,5,3.66,0.1,3361,29.0,Tarjeta
2025-05-04,2,Barcelona,Moda,Sudadera capucha,3,11.54,0.0,1338,48.0,Tarjeta
2025-04-19,8,Murcia,Electrónica,Altavoz Bluetooth,1,22.58,0.0,2900,32.0,Efectivo
2025-04-28,2,Barcelona,Alimentación,Café molido 250g,2,10.42,0.15,2281,46.0,Tarjeta
2025-01-20,6,Zaragoza,Hogar,Organizador cajones,5,21.38,0.0,3090,27.0,Efectivo
2025-02-08,1,Madrid,Hogar,Lámpara LED,2,31.9,0.0,4282,52.0,Tarjeta
2025-02-28,6,Zaragoza,Moda,Camiseta básica,3,12.09,0.0,3162,22.0,Tarjeta
2025-03-27,6,Zaragoza,Hogar,Organizador cajones,3,31.03,0.15,4028,19.0,PayPal
2025-03-26,4,Sevilla,Alimentación,Chocolate 70%,3,14.57,0.15,1474,20.0,PayPal
2025-04-16,7,Málaga,Alimentación,Té variado,5,10.1,0.0,1731,24.0,PayPal
2025-01-03,8,Murcia,Moda,Gorra,5,14.11,0.0,2995,47.0,Bizum
2025-05-28,5,Bilbao,Alimentación,Aceite oliva 1L,3,5.1,0.1,1551,40.0,Bizum
2025-06-06,3,Valencia,Alimentación,Snack proteico,1,7.24,0.0,4113,53.0,PayPal
2025-06-24,7,Málaga,Electrónica,Power Bank,3,21.29,0.0,4240,19.0,Efectivo
2025-06-10,1,Madrid,Moda,Sudadera capucha,2,14.72,0.0,1709,71.0,Tarjeta
2025-03-11,1,Madrid,Electrónica,Cargador USB-C,1,38.4,0.2,2550,39.0,Tarjeta
2025-06-09,4,Sevilla,Moda,Calcetines pack 3,3,27.36,0.15,3986,47.0,Bizum
2025-01-19,8,Murcia,Hogar,Organizador cajones,5,9.28,0.0,3230,36.0,Bizum
2025-05-25,6,Zaragoza,Hogar,Vela aromática,3,26.42,0.1,3315,53.0,Efectivo
2025-05-03,5,Bilbao,Electrónica,Auriculares,3,32.43,0.0,2706,68.0,Tarjeta
2025-04-22,5,Bilbao,Alimentación,Chocolate 70%,3,9.44,0.0,2702,21.0,Tarjeta
2025-04-07,5,Bilbao,Hogar,Vela aromática,1,33.36,0.0,1757,60.0,Efectivo
2025-06-02,2,Barcelona,Electrónica,Auriculares,3,41.74,0.15,4180,57.0,Bizum
2025-03-17,8,Murcia,Moda,Camiseta básica,3,19.66,0.1,2007,42.0,Tarjeta
2025-05-03,4,Sevilla,Moda,Gorra,5,33.6,0.0,3408,49.0,Efectivo
2025-04-25,2,Barcelona,Hogar,Sartén antiadherente,1,23.25,0.2,2883,37.0,Efectivo
2025-02-10,2,Barcelona,Moda,Camiseta básica,1,34.19,0.0,3860,72.0,PayPal
2025-01-25,1,Madrid,Moda,Mochila urbana,1,29.8,0.0,4430,51.0,Tarjeta
2025-05-03,4,Sevilla,Hogar,Lámpara LED,4,32.28,0.0,4467,30.0,Bizum
2025-05-06,5,Bilbao,Moda,Gorra,5,7.66,0.0,1726,32.0,Bizum
2025-05-29,5,Bilbao,Electrónica,Cable HDMI,2,34.82,0.1,4110,35.0,Tarjeta
2025-03-19,6,Zaragoza,Moda,Calcetines pack 3,3,10.38,0.0,2221,45.0,Efectivo
2025-01-30,6,Zaragoza,Electrónica,Auriculares,4,59.61,0.0,1847,23.0,Tarjeta
2025-02-23,4,Sevilla,Alimentación,Café molido 250g,4,10.54,0.2,4260,24.0,Tarjeta
2025-01-09,3,Valencia,Deporte,Esterilla yoga,4,14.29,0.0,1421,20.0,Bizum
2025-03-12,4,Sevilla,Alimentación,Chocolate 70%,4,11.18,0.15,3865,70.0,Tarjeta
2025-06-13,8,Murcia,Alimentación,Aceite oliva 1L,5,2.58,0.15,2852,23.0,Tarjeta
2025-02-08,6,Zaragoza,Moda,Mochila urbana,5,20.45,0.15,2438,44.0,Tarjeta
2025-03-05,6,Zaragoza,Moda,Mochila urbana,3,15.43,0.0,1778,36.0,Tarjeta
2025-06-15,4,Sevilla,Deporte,Banda elástica,5,32.47,0.15,1212,65.0,Efectivo
2025-05-17,7,Málaga,Hogar,Juego de toallas,1,6.75,0.0,4238,40.0,Tarjeta
2025-02-21,2,Barcelona,Electrónica,Power Bank,1,9.95,0.0,4303,48.0,Bizum
2025-05-12,4,Sevilla,Moda,Camiseta básica,5,32.18,0.15,2046,47.0,Tarjeta
2025-02-01,3,Valencia,Hogar,Organizador cajones,1,9.89,0.0,3328,36.0,Bizum
2025-05-28,3,Valencia,Alimentación,Snack proteico,2,14.01,0.0,4423,27.0,Tarjeta
2025-02-04,4,Sevilla,Electrónica,Cargador USB-C,3,31.3,0.0,4000,28.0,Efectivo
2025-03-18,5,Bilbao,Electrónica,Auriculares,2,45.77,0.0,3046,59.0,Tarjeta
2025-03-18,6,Zaragoza,Hogar,Juego de toallas,4,28.5,0.0,1733,47.0,Bizum
2025-04-16,2,Barcelona,Hogar,Lámpara LED,5,14.05,0.15,3524,70.0,Tarjeta
2025-05-04,5,Bilbao,Moda,Gorra,4,12.26,0.0,2143,,Tarjeta
2025-05-06,3,Valencia,Alimentación,Té variado,1,14.87,0.2,2538,35.0,Tarjeta
2025-02-07,5,Bilbao,Hogar,Sartén antiadherente,5,16.14,0.0,2304,53.0,PayPal
2025-01-18,7,Málaga,Moda,Mochila urbana,1,31.93,0.0,2581,37.0,Tarjeta
2025-02-01,1,Madrid,Hogar,Juego de toallas,4,19.78,0.0,3784,18.0,Tarjeta
2025-05-31,4,Sevilla,Electrónica,Cable HDMI,4,11.34,0.15,3136,54.0,Tarjeta
2025-02-03,5,Bilbao,Hogar,Juego de toallas,5,20.12,0.0,1515,,Tarjeta
2025-03-21,8,Murcia,Deporte,Cinturón lastrado,4,10.0,0.0,2001,73.0,Tarjeta
2025-04-05,5,Bilbao,Electrónica,Altavoz Bluetooth,5,40.56,0.0,1549,31.0,Tarjeta
2025-04-18,8,Murcia,Hogar,Sartén antiadherente,5,15.3,0.0,1593,48.0,Efectivo
2025-04-15,3,Valencia,Deporte,Guantes running,5,37.92,0.0,2672,70.0,Efectivo
2025-01-01,6,Zaragoza,Hogar,Juego de toallas,2,27.57,0.0,3642,52.0,Tarjeta
2025-02-03,4,Sevilla,Electrónica,Cable HDMI,5,47.37,0.15,2882,20.0,Efectivo
2025-02-13,2,Barcelona,Moda,Sudadera capucha,1,19.73,0.0,3335,46.0,Efectivo
2025-06-11,8,Murcia,Electrónica,Cable HDMI,4,14.99,0.1,2326,44.0,PayPal
2025-03-21,2,Barcelona,Electrónica,Cable HDMI,5,53.05,0.0,4334,42.0,PayPal
2025-01-13,5,Bilbao,Alimentación,Chocolate 70%,2,9.12,0.1,4095,38.0,Tarjeta
2025-01-07,5,Bilbao,Electrónica,Auriculares,3,10.84,0.0,4436,34.0,Tarjeta
2025-01-22,5,Bilbao,Moda,Mochila urbana,4,11.28,0.0,1273,51.0,Tarjeta
2025-04-10,2,Barcelona,Hogar,Vela aromática,4,35.34,0.0,3554,25.0,Bizum
2025-01-19,1,Madrid,Moda,Gorra,3,27.43,0.0,2509,42.0,Efectivo
2025-04-10,3,Valencia,Alimentación,Chocolate 70%,5,9.22,0.0,4066,65.0,Tarjeta
2025-03-22,1,Madrid,Alimentación,Chocolate 70%,2,3.34,0.0,3163,29.0,Tarjeta
2025-02-14,2,Barcelona,Hogar,Organizador cajones,5,16.89,0.0,3107,42.0,Bizum
2025-05-04,8,Murcia,Electrónica,Cargador USB-C,5,10.77,0.1,1747,20.0,Tarjeta
2025-06-04,4,Sevilla,Hogar,Organizador cajones,1,27.84,0.1,3465,49.0,Tarjeta
2025-06-13,3,Valencia,Deporte,Esterilla yoga,4,42.01,0.0,1267,35.0,Efectivo
2025-05-24,7,Málaga,Electrónica,Cargador USB-C,2,21.72,0.0,2419,21.0,Efectivo
2025-06-02,7,Málaga,Alimentación,Aceite oliva 1L,1,6.88,0.0,1733,45.0,Bizum
2025-01-17,3,Valencia,Deporte,Esterilla yoga,4,20.24,0.1,2224,41.0,Tarjeta
2025-06-27,2,Barcelona,Deporte,Guantes running,2,18.95,0.0,4032,61.0,Tarjeta
2025-06-09,6,Zaragoza,Alimentación,Té variado,2,9.47,0.0,3206,20.0,PayPal
2025-01-30,2,Barcelona,Electrónica,Auriculares,3,26.24,0.0,1110,52.0,Bizum
2025-01-01,7,Málaga,Hogar,Juego de toallas,3,32.75,0.0,1565,32.0,Bizum
2025-03-15,5,Bilbao,Alimentación,Aceite oliva 1L,3,11.74,0.0,3527,39.0,Tarjeta
2025-03-24,3,Valencia,Electrónica,Power Bank,5,13.27,0.0,4245,55.0,Bizum
2025-02-16,6,Zaragoza,Moda,Sudadera capucha,2,30.77,0.0,3171,35.0,Tarjeta
2025-01-24,5,Bilbao,Moda,Gorra,1,30.72,0.0,1464,49.0,Tarjeta
2025-02-18,6,Zaragoza,Electrónica,Cargador USB-C,1,24.94,0.0,1980,48.0,Efectivo
2025-03-15,1,Madrid,Moda,Gorra,5,8.2,0.0,1880,50.0,Bizum
2025-03-10,8,Murcia,Alimentación,Té variado,2,4.87,0.0,3058,42.0,Bizum
2025-02-25,3,Valencia,Hogar,Organizador cajones,3,17.84,0.0,3072,22.0,Tarjeta
2025-04-11,3,Valencia,Electrónica,Auriculares,1,38.96,0.1,3681,66.0,Tarjeta
2025-03-25,1,Madrid,Alimentación,Aceite oliva 1L,2,3.02,0.0,1085,25.0,Bizum
2025-01-23,2,Barcelona,Deporte,Guantes running,2,13.83,0.1,3692,32.0,Tarjeta
2025-01-11,3,Valencia,Deporte,Banda elástica,4,13.39,0.0,3045,19.0,Bizum
2025-03-19,1,Madrid,Hogar,Vela aromática,5,6.5,0.2,2743,66.0,Efectivo
2025-05-15,3,Valencia,Deporte,Esterilla yoga,5,29.25,0.0,1182,51.0,Tarjeta
2025-04-26,3,Valencia,Alimentación,Aceite oliva 1L,3,11.16,0.0,1111,22.0,Tarjeta
2025-04-06,1,Madrid,Moda,Gorra,2,34.33,0.15,2894,32.0,Tarjeta
2025-05-07,4,Sevilla,Alimentación,Té variado,2,13.36,0.0,1277,32.0,Bizum
2025-04-22,8,Murcia,Moda,Gorra,4,32.74,0.0,1027,63.0,Tarjeta
2025-03-11,5,Bilbao,Electrónica,Cargador USB-C,5,53.98,0.0,3252,56.0,PayPal
2025-05-11,1,Madrid,Moda,Camiseta básica,4,14.28,0.0,3360,43.0,Bizum
2025-06-16,4,Sevilla,Electrónica,Cable HDMI,4,29.56,0.0,1184,23.0,Tarjeta
2025-05-05,6,Zaragoza,Alimentación,Snack proteico,2,3.64,0.1,3705,45.0,Bizum
2025-06-09,6,Zaragoza,Alimentación,Snack proteico,4,5.89,0.0,2420,37.0,Tarjeta
2025-02-12,3,Valencia,Electrónica,Power Bank,3,33.13,0.0,2088,48.0,Efectivo
2025-01-16,6,Zaragoza,Alimentación,Café molido 250g,4,6.39,0.0,3961,67.0,Efectivo
2025-05-05,3,Valencia,Alimentación,Café molido 250g,3,5.36,0.15,1271,45.0,Tarjeta
2025-02-05,4,Sevilla,Alimentación,Aceite oliva 1L,2,5.4,0.0,1229,26.0,Tarjeta
2025-04-11,8,Murcia,Moda,Calcetines pack 3,1,16.58,0.0,4247,71.0,Bizum
2025-04-22,4,Sevilla,Moda,Gorra,2,12.23,0.0,1791,23.0,Tarjeta
2025-05-07,4,Sevilla,Hogar,Lámpara LED,1,18.86,0.0,3396,38.0,Tarjeta
2025-06-17,4,Sevilla,Hogar,Organizador cajones,1,10.58,0.0,4345,19.0,Tarjeta
2025-03-12,2,Barcelona,Moda,Gorra,3,31.08,0.2,3446,33.0,Bizum
2025-01-21,5,Bilbao,Hogar,Vela aromática,5,13.43,0.0,2516,53.0,PayPal
2025-06-19,4,Sevilla,Electrónica,Power Bank,3,27.89,0.0,3102,24.0,Tarjeta
2025-04-09,6,Zaragoza,Moda,Mochila urbana,5,12.39,0.2,3239,54.0,Tarjeta
2025-05-22,2,Barcelona,Deporte,Guantes running,1,21.77,0.0,4460,24.0,Bizum
2025-05-21,7,Málaga,Moda,Mochila urbana,2,22.71,0.0,1778,22.0,Tarjeta
2025-02-01,6,Zaragoza,Deporte,Botella térmica,5,43.84,0.0,1348,20.0,Tarjeta
2025-03-18,2,Barcelona,Alimentación,Té variado,3,4.75,0.2,3412,71.0,Tarjeta
2025-06-28,6,Zaragoza,Hogar,Sartén antiadherente,3,6.16,0.0,2575,63.0,Tarjeta
2025-05-02,2,Barcelona,Moda,Gorra,4,31.94,0.2,3875,,Tarjeta
2025-04-09,5,Bilbao,Electrónica,Cable HDMI,3,45.57,0.2,2493,45.0,Tarjeta
2025-02-27,4,Sevilla,Hogar,Juego de toallas,4,14.13,0.0,4311,34.0,Efectivo
2025-06-11,4,Sevilla,Electrónica,Cargador USB-C,2,27.72,0.0,2105,37.0,Bizum
2025-05-16,8,Murcia,Hogar,Lámpara LED,5,24.4,0.1,4167,58.0,Tarjeta
2025-04-16,6,Zaragoza,Moda,Calcetines pack 3,1,18.76,0.0,1160,19.0,Efectivo
2025-04-20,4,Sevilla,Alimentación,Café molido 250g,4,2.45,0.0,2978,46.0,PayPal
2025-03-08,1,Madrid,Moda,Gorra,2,33.54,0.0,2790,26.0,Tarjeta
2025-01-21,8,Murcia,Electrónica,Auriculares,3,44.27,0.0,1261,36.0,Tarjeta
2025-03-23,7,Málaga,Electrónica,Cargador USB-C,2,23.31,0.0,1381,22.0,Tarjeta
2025-06-03,8,Murcia,Deporte,Botella térmica,3,12.31,0.0,1416,22.0,Bizum
2025-01-10,1,Madrid,Alimentación,Café molido 250g,1,10.53,0.0,2130,54.0,Tarjeta
2025-06-26,8,Murcia,Deporte,Cinturón lastrado,1,15.53,0.0,3084,52.0,Tarjeta
2025-05-11,5,Bilbao,Electrónica,Cargador USB-C,1,27.75,0.0,1171,45.0,Efectivo
2025-03-24,5,Bilbao,Hogar,Vela aromática,4,25.57,0.15,2719,62.0,Bizum
2025-06-06,8,Murcia,Electrónica,Auriculares,5,50.43,0.2,1441,49.0,Efectivo
2025-06-14,7,Málaga,Electrónica,Cable HDMI,2,13.54,0.0,3304,34.0,Tarjeta
2025-01-12,5,Bilbao,Deporte,Esterilla yoga,2,32.04,0.15,2499,39.0,Tarjeta
2025-02-23,2,Barcelona,Electrónica,Cargador USB-C,2,10.98,0.0,2821,,PayPal
2025-04-25,4,Sevilla,Alimentación,Chocolate 70%,1,7.22,0.0,1462,65.0,PayPal
2025-04-02,5,Bilbao,Alimentación,Café molido 250g,4,12.27,0.1,2143,62.0,Tarjeta
2025-01-18,4,Sevilla,Deporte,Guantes running,3,39.17,0.0,1151,22.0,Tarjeta
2025-06-10,4,Sevilla,Moda,Sudadera capucha,3,10.88,0.15,2145,52.0,Efectivo
2025-01-02,5,Bilbao,Alimentación,Snack proteico,2,7.96,0.0,4421,31.0,Tarjeta
2025-01-31,3,Valencia,Alimentación,Aceite oliva 1L,3,2.55,0.0,2311,63.0,Bizum
2025-03-13,8,Murcia,Electrónica,Auriculares,4,20.47,0.0,2694,62.0,Efectivo
2025-02-28,6,Zaragoza,Deporte,Guantes running,1,14.87,0.0,3796,61.0,Bizum
2025-02-28,3,Valencia,Electrónica,Cargador USB-C,3,11.21,0.1,2458,56.0,PayPal
2025-04-22,2,Barcelona,Alimentación,Café molido 250g,4,8.92,0.0,1709,38.0,Bizum
2025-01-22,5,Bilbao,Hogar,Juego de toallas,2,9.45,0.0,3038,37.0,Tarjeta
2025-02-17,1,Madrid,Hogar,Lámpara LED,4,34.5,0.0,3434,47.0,Efectivo
2025-06-20,8,Murcia,Electrónica,Auriculares,2,22.94,0.0,3744,63.0,Tarjeta
2025-05-31,4,Sevilla,Hogar,Juego de toallas,3,34.87,0.0,3861,37.0,Tarjeta
2025-03-31,5,Bilbao,Hogar,Juego de toallas,5,9.72,0.0,2515,50.0,Efectivo
2025-03-23,8,Murcia,Electrónica,Power Bank,4,53.33,0.1,3035,49.0,Efectivo
2025-03-04,1,Madrid,Hogar,Sartén antiadherente,5,15.59,0.0,3372,70.0,Tarjeta
2025-02-17,5,Bilbao,Deporte,Esterilla yoga,4,16.75,0.0,3498,59.0,Tarjeta
2025-05-10,3,Valencia,Electrónica,Cable HDMI,3,46.66,0.0,4033,41.0,Tarjeta
2025-05-31,6,Zaragoza,Hogar,Vela aromática,5,32.37,0.0,1208,62.0,Efectivo
2025-05-15,5,Bilbao,Hogar,Juego de toallas,3,5.43,0.0,3859,57.0,Bizum
2025-02-22,3,Valencia,Hogar,Organizador cajones,3,24.05,0.1,1962,47.0,PayPal
2025-06-09,7,Málaga,Alimentación,Snack proteico,4,5.36,0.2,3673,63.0,Tarjeta
2025-02-22,2,Barcelona,Hogar,Juego de toallas,1,34.27,0.0,1109,47.0,Bizum
2025-01-15,6,Zaragoza,Electrónica,Altavoz Bluetooth,3,41.34,0.15,2706,59.0,Tarjeta
2025-01-06,1,Madrid,Moda,Gorra,2,29.62,0.0,2214,64.0,
2025-02-23,4,Sevilla,Electrónica,Power Bank,2,20.6,0.1,2169,54.0,Efectivo
2025-04-18,2,Barcelona,Electrónica,Auriculares,4,15.4,0.0,3124,72.0,Tarjeta
2025-03-14,3,Valencia,Electrónica,Auriculares,1,8.76,0.1,1621,36.0,Tarjeta
2025-04-16,7,Málaga,Moda,Calcetines pack 3,2,27.42,0.2,1506,34.0,Tarjeta
2025-03-07,1,Madrid,Hogar,Sartén antiadherente,1,22.95,0.0,2632,35.0,Bizum
2025-03-24,5,Bilbao,Moda,Mochila urbana,5,27.44,0.0,3274,25.0,Tarjeta
2025-03-22,7,Málaga,Deporte,Botella térmica,3,43.76,0.0,2457,24.0,Tarjeta
2025-05-11,4,Sevilla,Electrónica,Auriculares,2,31.79,0.2,1958,39.0,Bizum
2025-04-14,3,Valencia,Moda,Calcetines pack 3,2,11.08,0.1,3460,39.0,Tarjeta
2025-03-01,8,Murcia,Electrónica,Cable HDMI,1,36.88,0.0,1220,34.0,Bizum
2025-06-04,5,Bilbao,Electrónica,Auriculares,1,33.72,0.0,2149,53.0,Efectivo
2025-02-17,1,Madrid,Alimentación,Café molido 250g,3,2.26,0.0,3983,18.0,Efectivo
2025-01-17,8,Murcia,Moda,Gorra,3,11.51,0.0,1992,35.0,Bizum
2025-03-12,6,Zaragoza,Moda,Gorra,2,26.5,0.2,4290,27.0,Tarjeta
2025-01-28,3,Valencia,Hogar,Vela aromática,4,25.94,0.0,1275,52.0,Bizum
2025-02-22,2,Barcelona,Moda,Mochila urbana,4,34.25,0.0,1450,36.0,Efectivo
2025-03-13,4,Sevilla,Electrónica,Auriculares,2,58.11,0.0,1691,35.0,Bizum
2025-03-17,6,Zaragoza,Alimentación,Snack proteico,1,13.1,0.0,3348,69.0,Tarjeta
2025-05-12,2,Barcelona,Electrónica,Altavoz Bluetooth,1,35.92,0.1,3476,37.0,Tarjeta
2025-03-28,1,Madrid,Moda,Mochila urbana,2,31.28,0.0,3979,24.0,Tarjeta
2025-04-30,6,Zaragoza,Alimentación,Café molido 250g,1,9.07,0.0,1937,47.0,Efectivo
2025-06-26,2,Barcelona,Alimentación,Chocolate 70%,1,7.68,0.0,3913,38.0,Bizum
2025-04-20,4,Sevilla,Deporte,Botella térmica,5,38.33,0.0,1461,46.0,Tarjeta
2025-05-20,7,Málaga,Moda,Sudadera capucha,4,32.63,0.0,3303,26.0,Tarjeta
2025-06-15,3,Valencia,Electrónica,Cargador USB-C,4,29.67,0.0,3655,37.0,Bizum
2025-06-09,7,Málaga,Moda,Mochila urbana,2,28.82,0.15,3832,46.0,Bizum
2025-05-24,3,Valencia,Moda,Gorra,5,21.05,0.0,2235,19.0,Tarjeta
2025-03-24,8,Murcia,Moda,Sudadera capucha,5,13.72,0.0,1111,47.0,Tarjeta
2025-06-14,5,Bilbao,Moda,Sudadera capucha,2,16.91,0.1,3970,60.0,Tarjeta
2025-03-05,8,Murcia,Hogar,Organizador cajones,3,18.59,0.0,3996,53.0,Efectivo
2025-05-05,2,Barcelona,Moda,Camiseta básica,2,29.46,0.0,4478,62.0,Tarjeta
2025-05-25,5,Bilbao,Moda,Sudadera capucha,3,25.86,0.0,2232,70.0,Tarjeta
2025-06-22,5,Bilbao,Moda,Sudadera capucha,4,17.78,0.0,2669,22.0,Tarjeta
2025-03-10,4,Sevilla,Deporte,Esterilla yoga,4,41.2,0.0,2725,34.0,Bizum
2025-03-04,5,Bilbao,Moda,Gorra,1,20.07,0.15,4018,58.0,PayPal
2025-01-24,8,Murcia,Moda,Gorra,1,25.08,0.0,1375,42.0,Tarjeta
2025-02-24,8,Murcia,Moda,Sudadera capucha,1,22.35,0.0,4228,70.0,Tarjeta
2025-01-20,2,Barcelona,Hogar,Vela aromática,3,16.08,0.0,2489,72.0,Tarjeta
2025-03-06,6,Zaragoza,Deporte,Banda elástica,3,24.6,0.0,4184,48.0,Bizum
